Id,Label,Comunidad,Tweet_original
UsugaRios,UsugaRios,Sin_vinculos,0
queencapibara,queencapibara,Sin_vinculos,0
JRuben29,JRuben29,Sin_vinculos,0
ShakilaGuido,ShakilaGuido,Sin_vinculos,0
draestrella,draestrella,Sin_vinculos,0
mau790xD,mau790xD,Sin_vinculos,0
halohe10,halohe10,Sin_vinculos,0
kvivianb,kvivianb,Sin_vinculos,0
TaniLop05,TaniLop05,Sin_vinculos,0
ScimagoIR,ScimagoIR,Sin_vinculos,1
le_rober,le_rober,Sin_vinculos,0
v_rangel1982,v_rangel1982,Sin_vinculos,0
chiwiperreo_14,chiwiperreo_14,Sin_vinculos,0
elmemorioso06,elmemorioso06,Sin_vinculos,0
Mayo_rista,Mayo_rista,Sin_vinculos,0
aldo_pg88,aldo_pg88,Sin_vinculos,0
juanftp100,juanftp100,Sin_vinculos,0
Edmundo1455,Edmundo1455,Sin_vinculos,0
nokthambulo,nokthambulo,Sin_vinculos,0
ljmg0,ljmg0,Sin_vinculos,0
enriquefballona,enriquefballona,Sin_vinculos,0
Xr155Chris,Xr155Chris,Sin_vinculos,0
ArescNettlau,ArescNettlau,Sin_vinculos,0
cruzpalcielo,cruzpalcielo,Sin_vinculos,0
roferes,roferes,Sin_vinculos,0
RibeiroGP1,RibeiroGP1,Sin_vinculos,0
jlmgarvayo,jlmgarvayo,Sin_vinculos,0
arqecal1970,arqecal1970,Sin_vinculos,0
micaela1821,micaela1821,Sin_vinculos,0
EditComillas,EditComillas,Sin_vinculos,0
ComillasRefugio,ComillasRefugio,Sin_vinculos,0
Comillas_iuem,Comillas_iuem,Sin_vinculos,0
Somosfullconto1,Somosfullconto1,Sin_vinculos,0
juancali181063,juancali181063,Sin_vinculos,0
DianeTudor,DianeTudor,Sin_vinculos,0
ricardojcht,ricardojcht,Sin_vinculos,0
librosraesccs,librosraesccs,Sin_vinculos,0
SoyAlejandroAl,SoyAlejandroAl,Sin_vinculos,0
AntonioLasa,AntonioLasa,Sin_vinculos,0
efrenpina,efrenpina,Sin_vinculos,0
Muerdequedito,Muerdequedito,Sin_vinculos,0
zerojuls,zerojuls,Sigue_comunidad,0
LOOALEX,LOOALEX,Sin_vinculos,0
alejand79584809,alejand79584809,Sin_vinculos,0
BogartGustavo,BogartGustavo,Sin_vinculos,0
aruestao,aruestao,Sin_vinculos,0
CAZADORDELEYES,CAZADORDELEYES,Sin_vinculos,0
utriaguzman,utriaguzman,Sin_vinculos,0
gustavoluivilca,gustavoluivilca,Sin_vinculos,0
JeanLeninVsC,JeanLeninVsC,Sin_vinculos,0
OM_RCastro,OM_RCastro,Sin_vinculos,0
wjcarque,wjcarque,Sin_vinculos,0
volvito12,volvito12,Sin_vinculos,0
dani_579,dani_579,Sin_vinculos,0
AlbertoEsVa,AlbertoEsVa,Sin_vinculos,0
PabloMcFly,PabloMcFly,Sin_vinculos,0
Abdieler,Abdieler,Sin_vinculos,0
MediacionesMX,MediacionesMX,Sin_vinculos,0
FundacionGifet,FundacionGifet,Sin_vinculos,0
Anaki40,Anaki40,Sin_vinculos,0
CdchtaUla,CdchtaUla,Sin_vinculos,0
Argensola,Argensola,Sin_vinculos,0
laesel,laesel,Sin_vinculos,0
YaNiPaper,YaNiPaper,Sin_vinculos,0
catedra_MIFID,catedra_MIFID,Sin_vinculos,0
CitizenDin,CitizenDin,Sin_vinculos,0
Ronaldgeografo,Ronaldgeografo,Sin_vinculos,0
franzhf,franzhf,Sin_vinculos,0
AcostacKelly,AcostacKelly,Sin_vinculos,0
Alandalusi7,Alandalusi7,Sin_vinculos,0
leliflorez,leliflorez,Sin_vinculos,0
giacoia_marcelo,giacoia_marcelo,Sin_vinculos,0
marioabrahamb,marioabrahamb,Sin_vinculos,0
batrakios,batrakios,Sin_vinculos,0
jorge_suarezm,jorge_suarezm,Sin_vinculos,0
PabloJons,PabloJons,Sin_vinculos,0
yoanmolinero,yoanmolinero,Sin_vinculos,0
martatejedor4,martatejedor4,Sin_vinculos,0
kekasalgado1,kekasalgado1,Sin_vinculos,0
CristinaAlcalaL,CristinaAlcalaL,Sin_vinculos,0
JuanAlbertoLudu,JuanAlbertoLudu,Sin_vinculos,0
sepdigestiva,sepdigestiva,Sin_vinculos,0
AntonGoro65,AntonGoro65,Sin_vinculos,0
franorgi,franorgi,Sin_vinculos,0
esomi_udc,esomi_udc,Sin_vinculos,0
mgonzov,mgonzov,Sigue_comunidad,0
Chile7171,Chile7171,Sin_vinculos,0
blackheart399,blackheart399,Sin_vinculos,0
manuelrangelc,manuelrangelc,Sin_vinculos,0
Leticiarmentamx,Leticiarmentamx,Sin_vinculos,0
PrettoGuilliano,PrettoGuilliano,Sin_vinculos,0
aldo_ferreira83,aldo_ferreira83,Sin_vinculos,0
interneurona,interneurona,Sin_vinculos,1
Rebecca_Martin_,Rebecca_Martin_,Sin_vinculos,0
paloma_almeda,paloma_almeda,Sin_vinculos,0
UCLpress,UCLpress,Sin_vinculos,0
_sadago_,_sadago_,Sin_vinculos,0
Sape_BY,Sape_BY,Sin_vinculos,0
faq3pa,faq3pa,Sin_vinculos,0
zalotesta,zalotesta,Sin_vinculos,0
marcelo_a_leon,marcelo_a_leon,Sin_vinculos,0
nwolovick,nwolovick,Sigue_comunidad,0
MuyWaso,MuyWaso,Sigue_comunidad,0
Aguchosolano,Aguchosolano,Sigue_comunidad,0
valenzine,valenzine,Sin_vinculos,0
nossadeportes,nossadeportes,Sin_vinculos,0
JucaRufo,JucaRufo,Sin_vinculos,0
Laurazul29,Laurazul29,Sin_vinculos,0
FEPAnimal,FEPAnimal,Sin_vinculos,0
RabbitRescueS,RabbitRescueS,Sin_vinculos,0
Moonrider_acme,Moonrider_acme,Sin_vinculos,0
slavegitzultzai,slavegitzultzai,Sin_vinculos,0
LornaJulio,LornaJulio,Sin_vinculos,0
IYAFP,IYAFP,Es_comunidad,0
diva4equality,diva4equality,Sin_vinculos,0
elNegror,elNegror,Sin_vinculos,0
derechosdigital,derechosdigital,Es_comunidad,0
iker_gb89,iker_gb89,Sin_vinculos,0
1_dundermifflin,1_dundermifflin,Sin_vinculos,0
Yerson_yeko,Yerson_yeko,Sin_vinculos,0
Rony_bueso,Rony_bueso,Sin_vinculos,0
RukoxD,RukoxD,Sin_vinculos,0
jjcw88,jjcw88,Sin_vinculos,0
fergg10,fergg10,Sin_vinculos,0
DavidRP_83,DavidRP_83,Sin_vinculos,0
Blaugranda,Blaugranda,Sin_vinculos,0
jcelconejo,jcelconejo,Sin_vinculos,0
juantenorio1988,juantenorio1988,Sin_vinculos,0
dhizz15,dhizz15,Sin_vinculos,0
GhosterPR,GhosterPR,Sin_vinculos,0
niocigarette,niocigarette,Sin_vinculos,0
toledoj_,toledoj_,Sin_vinculos,0
Rexar19,Rexar19,Sin_vinculos,0
AdrianRafaelDi5,AdrianRafaelDi5,Sin_vinculos,0
Elismidnight,Elismidnight,Sin_vinculos,0
028samuel,028samuel,Sin_vinculos,0
afalcon89,afalcon89,Sin_vinculos,0
Antonio10853157,Antonio10853157,Sin_vinculos,0
NeroInquisitor,NeroInquisitor,Sin_vinculos,0
Franzcito20190,Franzcito20190,Sin_vinculos,0
cleopitty,cleopitty,Sin_vinculos,0
CarlosRamiril,CarlosRamiril,Sin_vinculos,0
FEstrada_C,FEstrada_C,Sin_vinculos,0
jairamnios,jairamnios,Sin_vinculos,0
chaps5588,chaps5588,Sin_vinculos,0
Corzozo,Corzozo,Sin_vinculos,0
ebuendiad,ebuendiad,Sin_vinculos,0
gabyislasf,gabyislasf,Sin_vinculos,0
lztwitt,lztwitt,Sin_vinculos,0
vdmmty,vdmmty,Sin_vinculos,0
Isabelagom,Isabelagom,Sin_vinculos,0
chiquis0922,chiquis0922,Sin_vinculos,0
OyendoDiscos,OyendoDiscos,Sin_vinculos,0
mad_maggs,mad_maggs,Sin_vinculos,0
Mar_Jassi,Mar_Jassi,Sin_vinculos,0
RL_Ragnar,RL_Ragnar,Sin_vinculos,0
Espaolayol1,Espaolayol1,Sin_vinculos,0
aidacucho,aidacucho,Sin_vinculos,0
LuisM_MB,LuisM_MB,Sin_vinculos,0
bvaldesp50,bvaldesp50,Sin_vinculos,0
IseikeB,IseikeB,Sin_vinculos,0
callejasalberto,callejasalberto,Sin_vinculos,0
712madrigal,712madrigal,Sin_vinculos,0
waesstef,waesstef,Sin_vinculos,0
josefin04000041,josefin04000041,Sin_vinculos,0
VivezVotreVie_,VivezVotreVie_,Sin_vinculos,0
mgomezrobledor,mgomezrobledor,Sin_vinculos,0
OrteGongora,OrteGongora,Sin_vinculos,0
CynthiaKimM_,CynthiaKimM_,Sin_vinculos,0
justmad,justmad,Sin_vinculos,0
juliopl21,juliopl21,Sin_vinculos,0
antonioortizma2,antonioortizma2,Sin_vinculos,0
ZephIV0,ZephIV0,Sin_vinculos,0
jrisco,jrisco,Sin_vinculos,0
EscutiaIsaias,EscutiaIsaias,Sin_vinculos,0
leonugo,leonugo,Sigue_comunidad,1
manuelv11196150,manuelv11196150,Sin_vinculos,0
sespas,sespas,Sin_vinculos,0
_CarlosRN_,_CarlosRN_,Sin_vinculos,0
abisoy_,abisoy_,Sin_vinculos,0
Papo_yaca,Papo_yaca,Sin_vinculos,0
Interapas,Interapas,Sin_vinculos,0
arconu,arconu,Sin_vinculos,0
SerranaPedrago1,SerranaPedrago1,Sin_vinculos,0
viboron65,viboron65,Sin_vinculos,0
DanubianoL,DanubianoL,Sin_vinculos,0
mximo10meridio1,mximo10meridio1,Sin_vinculos,0
angel30726164,angel30726164,Sin_vinculos,0
Lusotrecedoce,Lusotrecedoce,Sin_vinculos,0
Mike_O_Mora,Mike_O_Mora,Sin_vinculos,0
LilianaEsta,LilianaEsta,Sin_vinculos,0
elegeve,elegeve,Sin_vinculos,0
Inzurrekto1,Inzurrekto1,Sin_vinculos,0
LucyMariscalC1,LucyMariscalC1,Sin_vinculos,0
Giovann69231268,Giovann69231268,Sin_vinculos,0
Ydlan,Ydlan,Sin_vinculos,0
OEA_RDominicana,OEA_RDominicana,Sin_vinculos,0
tigotanguanche,tigotanguanche,Sin_vinculos,0
javifagreda,javifagreda,Sin_vinculos,0
AleMAusc,AleMAusc,Sin_vinculos,0
Jcalvarietti,Jcalvarietti,Sin_vinculos,0
oscar42850297,oscar42850297,Sin_vinculos,0
lluvianicee,lluvianicee,Sin_vinculos,0
lacajadelata,lacajadelata,Sin_vinculos,0
PcanalesgPedro,PcanalesgPedro,Sin_vinculos,0
IluminacionIde1,IluminacionIde1,Sin_vinculos,0
cucurruqui,cucurruqui,Sin_vinculos,0
MariaFer1417,MariaFer1417,Sin_vinculos,0
AndresenCasa,AndresenCasa,Sin_vinculos,0
iVentosinos,iVentosinos,Sin_vinculos,0
aleck2000,aleck2000,Sin_vinculos,0
JulioCe10476633,JulioCe10476633,Sin_vinculos,0
delgadohector58,delgadohector58,Sin_vinculos,0
nerinab1,nerinab1,Sin_vinculos,0
linoportero,linoportero,Sin_vinculos,0
rformigli,rformigli,Sin_vinculos,0
IrenePertuso,IrenePertuso,Sin_vinculos,0
ReneeGa79892548,ReneeGa79892548,Sin_vinculos,0
letraschiquitas,letraschiquitas,Sin_vinculos,0
muamua777,muamua777,Sin_vinculos,0
Mike_Glendaran,Mike_Glendaran,Sin_vinculos,0
OrodinB,OrodinB,Sin_vinculos,0
VicentePatio12,VicentePatio12,Sin_vinculos,0
juanpa2112,juanpa2112,Sin_vinculos,0
karibopy,karibopy,Sin_vinculos,0
alyozu557,alyozu557,Sin_vinculos,0
juasiepo,juasiepo,Sin_vinculos,0
IKikeAguirre,IKikeAguirre,Sin_vinculos,0
JaimeObregon,JaimeObregon,Sin_vinculos,1
Damadeltrading,Damadeltrading,Sin_vinculos,0
mavavi72,mavavi72,Sin_vinculos,0
JavierMendozaRd,JavierMendozaRd,Sin_vinculos,0
clarayesenia8,clarayesenia8,Sin_vinculos,0
hellvikyoficial,hellvikyoficial,Sin_vinculos,0
mxgxw_gamma,mxgxw_gamma,Sin_vinculos,0
JesusRo71429371,JesusRo71429371,Sin_vinculos,0
BrinClary,BrinClary,Sin_vinculos,0
Rampadva,Rampadva,Sin_vinculos,0
EDUARDO02645036,EDUARDO02645036,Sin_vinculos,0
Leticia53231124,Leticia53231124,Sin_vinculos,0
IleMagana,IleMagana,Sin_vinculos,0
Chicho086,Chicho086,Sin_vinculos,0
egdaraorozco,egdaraorozco,Sin_vinculos,0
DiyiPeralta,DiyiPeralta,Sin_vinculos,0
ariztan1,ariztan1,Sin_vinculos,0
seba_flores,seba_flores,Sin_vinculos,1
doroteo64029862,doroteo64029862,Sin_vinculos,0
RAMex_21,RAMex_21,Sin_vinculos,0
KorpzeW,KorpzeW,Sin_vinculos,0
aglezluna,aglezluna,Sin_vinculos,0
LauraUr89551013,LauraUr89551013,Sin_vinculos,0
Vanakarinat,Vanakarinat,Sin_vinculos,0
elgeorgepineda,elgeorgepineda,Sin_vinculos,0
BetyVenegasG,BetyVenegasG,Sin_vinculos,0
licvictorh72,licvictorh72,Sin_vinculos,0
JorgeMachucaL,JorgeMachucaL,Sin_vinculos,0
AntoniodelaC7,AntoniodelaC7,Sin_vinculos,0
MecaJony,MecaJony,Sin_vinculos,0
Paco_Estupinan,Paco_Estupinan,Sin_vinculos,0
clau7509,clau7509,Sin_vinculos,0
OscarSamue14,OscarSamue14,Sin_vinculos,0
EdgarRodriguezK,EdgarRodriguezK,Sin_vinculos,0
NiviaSol_,NiviaSol_,Sin_vinculos,0
LuisAlv323232,LuisAlv323232,Sin_vinculos,0
JaimeRomanINAI,JaimeRomanINAI,Sin_vinculos,0
luis_monlu,luis_monlu,Sin_vinculos,0
getAlvaroDiaz,getAlvaroDiaz,Sin_vinculos,0
yoremesoy,yoremesoy,Sin_vinculos,0
AnaKarenPaSa,AnaKarenPaSa,Sin_vinculos,0
QuinquePolitico,QuinquePolitico,Sin_vinculos,0
MeDicenElBeta,MeDicenElBeta,Sin_vinculos,0
NorteSNT,NorteSNT,Sin_vinculos,0
Iran_Libreros,Iran_Libreros,Sin_vinculos,0
Rolbinsky,Rolbinsky,Sin_vinculos,0
Patricia_ITAIP,Patricia_ITAIP,Sin_vinculos,0
MaAlejandraGG2,MaAlejandraGG2,Sin_vinculos,0
paty6085,paty6085,Sin_vinculos,0
jbarias8a,jbarias8a,Sin_vinculos,0
quiquelfin,quiquelfin,Sin_vinculos,0
ElJoseNaya,ElJoseNaya,Sin_vinculos,0
jose_guaderrama,jose_guaderrama,Sin_vinculos,0
Sandra_Romandia,Sandra_Romandia,Sin_vinculos,0
ideariopolitico,ideariopolitico,Sin_vinculos,0
Sergio_Escalona,Sergio_Escalona,Sin_vinculos,0
GCobosC,GCobosC,Sin_vinculos,0
AntonioLpez15,AntonioLpez15,Sin_vinculos,0
matiesau,matiesau,Sin_vinculos,0
GMonroyEnergy,GMonroyEnergy,Sin_vinculos,0
ElCacheroMarcel,ElCacheroMarcel,Sin_vinculos,0
gabrielarr23,gabrielarr23,Sin_vinculos,0
Alan_GarciaDiaz,Alan_GarciaDiaz,Sin_vinculos,0
Edgar_Rebollar1,Edgar_Rebollar1,Sin_vinculos,0
Alespiral,Alespiral,Sin_vinculos,0
fdobencomo,fdobencomo,Sin_vinculos,0
OscarGuerraFord,OscarGuerraFord,Sin_vinculos,0
pajarododomx,pajarododomx,Sin_vinculos,0
felipin_raw,felipin_raw,Sin_vinculos,0
karmejiaa,karmejiaa,Sin_vinculos,0
Miguel_Novoa_G,Miguel_Novoa_G,Sin_vinculos,0
EmDiaz98,EmDiaz98,Sin_vinculos,0
Leonlenos,Leonlenos,Sin_vinculos,0
lorecarrascoW8,lorecarrascoW8,Sin_vinculos,0
ctalavero,ctalavero,Sin_vinculos,0
Moiissess28,Moiissess28,Sin_vinculos,0
R97206801,R97206801,Sin_vinculos,0
pinkbrilli,pinkbrilli,Sin_vinculos,0
maxximusrojas,maxximusrojas,Sin_vinculos,0
nydiacervera,nydiacervera,Sin_vinculos,0
locoadams,locoadams,Sin_vinculos,0
ANALIZALO,ANALIZALO,Sin_vinculos,0
GarciaCenarro,GarciaCenarro,Sin_vinculos,0
viguana74,viguana74,Sin_vinculos,0
gregvazq,gregvazq,Sin_vinculos,0
lamemur,lamemur,Sin_vinculos,0
jafgaqt,jafgaqt,Sin_vinculos,0
ana_guerra71,ana_guerra71,Sin_vinculos,0
Gabriel91714238,Gabriel91714238,Sin_vinculos,0
stefsanchez03,stefsanchez03,Sin_vinculos,0
Cesar_62Nava,Cesar_62Nava,Sin_vinculos,0
rafaba68,rafaba68,Sin_vinculos,0
gemaricardezs,gemaricardezs,Sin_vinculos,0
cyphill,cyphill,Sin_vinculos,0
gabinopradobar4,gabinopradobar4,Sin_vinculos,0
evegescalona,evegescalona,Sin_vinculos,0
Andres_Montoya_,Andres_Montoya_,Sin_vinculos,0
jcnajcarde,jcnajcarde,Sin_vinculos,0
HumbertoBello13,HumbertoBello13,Sin_vinculos,0
ELIZABE42187985,ELIZABE42187985,Sin_vinculos,0
SGarciaSoto,SGarciaSoto,Sin_vinculos,0
JoseBermu16,JoseBermu16,Sin_vinculos,0
Juanmaferg,Juanmaferg,Sin_vinculos,0
C_Mendozav,C_Mendozav,Sin_vinculos,0
LOVELOV81835833,LOVELOV81835833,Sin_vinculos,0
osman_gamez,osman_gamez,Sin_vinculos,0
pau_fergo,pau_fergo,Sin_vinculos,0
Monserr95257738,Monserr95257738,Sin_vinculos,0
keiser_soz,keiser_soz,Sin_vinculos,0
Arielherandez_,Arielherandez_,Sin_vinculos,0
LesterGutiettez,LesterGutiettez,Sin_vinculos,0
CrisosOskr,CrisosOskr,Sin_vinculos,0
ghernandezJ4,ghernandezJ4,Sin_vinculos,0
_carloscatalan_,_carloscatalan_,Sin_vinculos,0
UnaDeCaracoles,UnaDeCaracoles,Sin_vinculos,0
Karimore7,Karimore7,Sin_vinculos,0
Gusgarga,Gusgarga,Sin_vinculos,0
LauraV210781,LauraV210781,Sin_vinculos,0
CaamanoBarahona,CaamanoBarahona,Sin_vinculos,0
sandy_huerta,sandy_huerta,Sin_vinculos,0
Manolo994,Manolo994,Sin_vinculos,0
MarinaSR_01,MarinaSR_01,Sin_vinculos,0
Ericktricks,Ericktricks,Sin_vinculos,0
DonEcija,DonEcija,Sin_vinculos,0
CTFuentes,CTFuentes,Sin_vinculos,0
coco_garcia_n,coco_garcia_n,Sin_vinculos,0
pindiopindio,pindiopindio,Sin_vinculos,0
sapiens_a_veces,sapiens_a_veces,Sin_vinculos,0
LunAitana,LunAitana,Sin_vinculos,0
sra_fletcher9,sra_fletcher9,Sin_vinculos,0
nancy_gatica,nancy_gatica,Sin_vinculos,0
thanerian,thanerian,Sin_vinculos,0
BaldiGari,BaldiGari,Sin_vinculos,0
SerafEH,SerafEH,Sin_vinculos,0
ToniSudria,ToniSudria,Sin_vinculos,0
amoya62,amoya62,Sin_vinculos,0
AitorAnchia,AitorAnchia,Sin_vinculos,0
DanyFlores0801,DanyFlores0801,Sin_vinculos,0
haeru_aguilar,haeru_aguilar,Sin_vinculos,0
mundopassport1,mundopassport1,Sin_vinculos,0
SniaGP,SniaGP,Sin_vinculos,0
sara_montes19,sara_montes19,Sin_vinculos,0
TylerFunes,TylerFunes,Sin_vinculos,0
McculleyLilith,McculleyLilith,Sin_vinculos,0
jcurielcuriel,jcurielcuriel,Sin_vinculos,0
robflores1310,robflores1310,Sin_vinculos,0
MA3673,MA3673,Sin_vinculos,0
yare_hernandes1,yare_hernandes1,Sin_vinculos,0
lauraferrarihn,lauraferrarihn,Sin_vinculos,0
kim_hernandes12,kim_hernandes12,Sin_vinculos,0
FabiolaGarcaMe7,FabiolaGarcaMe7,Sin_vinculos,0
eljarin,eljarin,Sin_vinculos,0
FranklinElvir4,FranklinElvir4,Sin_vinculos,0
JRAyelet,JRAyelet,Sin_vinculos,0
EliasZam_95,EliasZam_95,Sin_vinculos,0
positiva22,positiva22,Sin_vinculos,0
abonilla0520,abonilla0520,Sin_vinculos,0
AntonioOropoli,AntonioOropoli,Sin_vinculos,0
LuisGodoy_68,LuisGodoy_68,Sin_vinculos,0
g3rsio,g3rsio,Sin_vinculos,0
AlejandraVald5,AlejandraVald5,Sin_vinculos,0
MelvinM46,MelvinM46,Sin_vinculos,0
Lauritago95,Lauritago95,Sin_vinculos,0
MarceMoncada3,MarceMoncada3,Sin_vinculos,0
Roussfuentes504,Roussfuentes504,Sin_vinculos,0
yenysierra8,yenysierra8,Sin_vinculos,0
Yenyrubio6,Yenyrubio6,Sin_vinculos,0
CCCHALY,CCCHALY,Sin_vinculos,0
LeonorVallejo4,LeonorVallejo4,Sin_vinculos,0
Jaru_Aparicio,Jaru_Aparicio,Sin_vinculos,0
GERARDOLAMAZH,GERARDOLAMAZH,Sin_vinculos,0
nasdroviaaa91,nasdroviaaa91,Sin_vinculos,0
TuiteraZoila,TuiteraZoila,Sin_vinculos,0
omarTDY,omarTDY,Sin_vinculos,0
PLDComunica,PLDComunica,Sin_vinculos,0
AbogadoAriel,AbogadoAriel,Sin_vinculos,0
sergio681,sergio681,Sin_vinculos,0
otherpax,otherpax,Sin_vinculos,0
HugoHidalgoRD,HugoHidalgoRD,Sin_vinculos,0
estampajaponesa,estampajaponesa,Sin_vinculos,0
StephyVelS,StephyVelS,Sin_vinculos,0
malvarez_smo,malvarez_smo,Sin_vinculos,0
luchoburgos,luchoburgos,Sigue_comunidad,0
sgadrid,sgadrid,Sin_vinculos,0
joancinho1972,joancinho1972,Sin_vinculos,0
Mussgoby,Mussgoby,Sin_vinculos,0
ccabezas,ccabezas,Sigue_comunidad,0
basiuniverse,basiuniverse,Sin_vinculos,0
voxmarratxi,voxmarratxi,Sin_vinculos,0
Leonrr,Leonrr,Sin_vinculos,0
melvynherrerac,melvynherrerac,Sin_vinculos,0
hernandimitriv,hernandimitriv,Sin_vinculos,0
JuanGregorioMa7,JuanGregorioMa7,Sin_vinculos,0
racingueru,racingueru,Sin_vinculos,0
juanIlianov,juanIlianov,Sin_vinculos,0
AnaMariaSanNic1,AnaMariaSanNic1,Sin_vinculos,0
paulmarin19,paulmarin19,Sin_vinculos,0
juanmalamet,juanmalamet,Sin_vinculos,0
UkraineNews11,UkraineNews11,Sin_vinculos,0
rochigranados,rochigranados,Sin_vinculos,0
ramendozap,ramendozap,Sin_vinculos,0
iluminandos,iluminandos,Sin_vinculos,0
rescandon1,rescandon1,Sin_vinculos,0
igll,igll,Sin_vinculos,0
AugusTheDog,AugusTheDog,Sin_vinculos,0
jessieslostpov,jessieslostpov,Sin_vinculos,0
impd_p,impd_p,Sin_vinculos,0
dynfarch,dynfarch,Sin_vinculos,0
Emeantigua,Emeantigua,Sin_vinculos,0
AbelPueblo,AbelPueblo,Sin_vinculos,0
MARIAFL24325751,MARIAFL24325751,Sin_vinculos,0
marizan_rafael,marizan_rafael,Sin_vinculos,0
interinainaina,interinainaina,Sin_vinculos,0
valquemado,valquemado,Sin_vinculos,0
ivgarcas,ivgarcas,Sin_vinculos,0
SVelascoJimenez,SVelascoJimenez,Sin_vinculos,0
Mimonoamelioyo,Mimonoamelioyo,Sin_vinculos,0
lamedusadelamor,lamedusadelamor,Sin_vinculos,0
algoharemos,algoharemos,Sin_vinculos,0
jomasaba,jomasaba,Sin_vinculos,0
Okydonky,Okydonky,Sin_vinculos,0
Mabelle2606,Mabelle2606,Sin_vinculos,1
ERM84Md,ERM84Md,Sin_vinculos,0
RaquelCriado78,RaquelCriado78,Sin_vinculos,0
manuti,manuti,Sin_vinculos,0
maygallega,maygallega,Sin_vinculos,0
FormacionDiseno,FormacionDiseno,Sin_vinculos,0
codicemontse,codicemontse,Sin_vinculos,0
ErafoxZl,ErafoxZl,Sin_vinculos,0
BoricTheidiot,BoricTheidiot,Sin_vinculos,0
vicadi19,vicadi19,Sin_vinculos,0
alcaudon,alcaudon,Sin_vinculos,0
begonias1960,begonias1960,Sin_vinculos,0
marx_asesino,marx_asesino,Sin_vinculos,0
MrBigGoose1,MrBigGoose1,Sin_vinculos,0
ricardo_gachuz,ricardo_gachuz,Sin_vinculos,0
Jovi1966,Jovi1966,Sin_vinculos,0
asiinforma2023,asiinforma2023,Sin_vinculos,0
DanielC41519829,DanielC41519829,Sin_vinculos,0
achuchones,achuchones,Sin_vinculos,0
guchy_________,guchy_________,Sin_vinculos,0
teo1357,teo1357,Sin_vinculos,0
fsalviat,fsalviat,Sin_vinculos,0
piedras1981,piedras1981,Sin_vinculos,0
bbbcccnnn,bbbcccnnn,Sin_vinculos,0
SanchezDinix,SanchezDinix,Sin_vinculos,0
rgemagg,rgemagg,Sin_vinculos,0
Fcojavierhs,Fcojavierhs,Sin_vinculos,0
cibermanolete,cibermanolete,Sin_vinculos,0
analani,analani,Sin_vinculos,0
RamonCab2014,RamonCab2014,Sin_vinculos,0
BibianaMaciell,BibianaMaciell,Sin_vinculos,0
Papintapin,Papintapin,Sin_vinculos,0
RegSureste_SNT,RegSureste_SNT,Sin_vinculos,0
UnCalquera_,UnCalquera_,Sin_vinculos,0
AntonioNoberto1,AntonioNoberto1,Sin_vinculos,0
aranchalapancha,aranchalapancha,Sin_vinculos,0
mc99020813,mc99020813,Sin_vinculos,0
etomast,etomast,Sin_vinculos,0
LegnaSiulz,LegnaSiulz,Sin_vinculos,0
valmartin04,valmartin04,Sin_vinculos,0
BasketValor,BasketValor,Sin_vinculos,0
jcarlosmelian,jcarlosmelian,Sin_vinculos,0
Michubichi1,Michubichi1,Sin_vinculos,0
UnaFachaMas_,UnaFachaMas_,Sin_vinculos,0
DFazouro,DFazouro,Sin_vinculos,0
jordiure,jordiure,Sin_vinculos,0
papapitufo74,papapitufo74,Sin_vinculos,0
MHDG1945,MHDG1945,Sin_vinculos,0
cuernecillos,cuernecillos,Sin_vinculos,0
caceresrosadoj,caceresrosadoj,Sigue_comunidad,0
gomez_berrin,gomez_berrin,Sin_vinculos,0
loren_perdido,loren_perdido,Sin_vinculos,0
docanbravo,docanbravo,Sin_vinculos,0
Cris_Morano,Cris_Morano,Sin_vinculos,0
monrodriguez,monrodriguez,Sin_vinculos,0
Pericod99512769,Pericod99512769,Sin_vinculos,0
Juan_Gascon,Juan_Gascon,Sin_vinculos,0
marceloaunu,marceloaunu,Sin_vinculos,0
abriendo_datos,abriendo_datos,Es_comunidad,1
BetoSoenksen,BetoSoenksen,Sin_vinculos,0
MBEO1962,MBEO1962,Sin_vinculos,0
Miradelmar,Miradelmar,Sin_vinculos,0
DelfinaP10,DelfinaP10,Sin_vinculos,0
Rene_Raba,Rene_Raba,Sin_vinculos,0
CarlaCecil,CarlaCecil,Sin_vinculos,0
Ozono_333,Ozono_333,Sin_vinculos,0
ketty2409,ketty2409,Sin_vinculos,0
Eacor,Eacor,Sin_vinculos,0
alfonsopaulus,alfonsopaulus,Sin_vinculos,0
Pichu350,Pichu350,Sin_vinculos,0
jalessandri,jalessandri,Sin_vinculos,0
jorgemolinas,jorgemolinas,Sin_vinculos,0
ELIHARKONNEN,ELIHARKONNEN,Sin_vinculos,0
55FEMALE,55FEMALE,Sin_vinculos,0
chemarueda1,chemarueda1,Sin_vinculos,0
perezi27,perezi27,Sin_vinculos,0
RobertoNiro9,RobertoNiro9,Sin_vinculos,0
Anagolf1,Anagolf1,Sin_vinculos,0
AnaBeln_,AnaBeln_,Sin_vinculos,0
Gerardo28478900,Gerardo28478900,Sin_vinculos,0
David10070552,David10070552,Sin_vinculos,0
jmloarte69,jmloarte69,Sin_vinculos,0
marchelitolee,marchelitolee,Sin_vinculos,0
oviedista13,oviedista13,Sin_vinculos,0
javivil1976,javivil1976,Sin_vinculos,0
R_E_1971,R_E_1971,Sin_vinculos,0
milanabonita60,milanabonita60,Sin_vinculos,0
