Source,Target,Type,Id,Label,Weight
francis_vega,bameda,Directed,1239,,1
fjcastrosa,elhackernet,Directed,1240,,1
haydeerivera1,lubrio,Directed,1241,,1
4b3rf05th,elhackernet,Directed,1242,,1
YersonAyala1,Cholega,Directed,1243,,1
MarcVlp,elhackernet,Directed,1244,,1
ALEX_JYYY,Cholega,Directed,1245,,1
sstracuzzip,elhackernet,Directed,1247,,1
Alicia73677794,eonia_ar,Directed,1248,,1
Alejoeb18,elhackernet,Directed,1249,,1
kronosboreas,elhackernet,Directed,1250,,1
Mabetalk,Cholega,Directed,1251,,1
alexandermag83,proniedperu,Directed,1254,,1
DairoRivera27,elhackernet,Directed,1255,,1
warsclon2,rmedranollamas,Directed,1256,,1
amarilis982,FundaciteGuaric,Directed,1259,,2
MauroSaezT,saberucv,Directed,1260,,3
MauroSaezT,anidoriv,Directed,1261,,1
J0rg3M4rt1n,elhackernet,Directed,1262,,1
AndromedaRoi,elhackernet,Directed,1263,,1
lorentemm,datosgob,Directed,1264,,1
cpocosgnich,elhackernet,Directed,1265,,1
gvillarroya,netlearning20,Directed,1266,,1
MarcusSalinasS,freecodecampES,Directed,1267,,1
eikDiego,elhackernet,Directed,1268,,1
DoloPerez88,CSIC,Directed,1269,,1
metodogolo,metodologica_cl,Directed,1270,,1
PythonBot_By_PM,CNTI_VE,Directed,1271,,2
SForo2,CNTI_VE,Directed,1272,,2
Grupo_IAASA,elhackernet,Directed,1273,,1
OpenSciTalk,metodologica_cl,Directed,1274,,1
RubenGRidaura,Drosio,Directed,1276,,1
tute_avalos,FlisolCABA,Directed,1277,,1
luis87c,elhackernet,Directed,1278,,1
cryptosur1,elhackernet,Directed,1279,,1
cybermb_,elhackernet,Directed,1280,,1
lorentemm,Asedie_,Directed,1281,,1
jeka227,Cholega,Directed,1282,,1
BihiMiciMidi,elhackernet,Directed,1283,,1
kaluapiscis,CSIC,Directed,1284,,1
CESEEenlinea,AyudaMaestros,Directed,1285,,1
sci_ciber,elhackernet,Directed,1286,,1
blizzard278,msdevlatam,Directed,1287,,1
PatcabCab18,softzone,Directed,1288,,1
puntocomunica2,elhackernet,Directed,1289,,1
Dggonzalez2015,FlisolCABA,Directed,1290,,1
profmatiasg,FlisolCABA,Directed,1291,,1
hetordeboedo,rusosnith,Directed,1292,,1
SkolarEscuelas,TicEducativas,Directed,1293,,1
e_agut,elhackernet,Directed,1294,,1
alecanclini,mapeoabierto_la,Directed,1295,,1
LabTecnoSocial,mapeoabierto_la,Directed,1296,,1
Rosaura78143304,oncti_mppct,Directed,1297,,1
joeldemo,elhackernet,Directed,1298,,1
yuniorcandanga3,manuvene2021,Directed,1299,,1
UniversidadesG9,ucscconcepcion,Directed,1300,,1
cipomarqui,elhackernet,Directed,1301,,1
anaRB,bameda,Directed,1302,,1
Tarrasilla,Drosio,Directed,1303,,1
RIUAEM_MX,OCA_UAEM,Directed,1304,,1
PedroVallejo4,elhackernet,Directed,1305,,1
Erifyli,wtmbcn,Directed,1306,,1
defcon5_es,elhackernet,Directed,1307,,1
olgapereiraj,CNTI_VE,Directed,1308,,1
Niyume6,lubrio,Directed,1309,,1
yaraconchavez,lubrio,Directed,1310,,1
CNTI_VE,SomosMovilnet_,Directed,1311,,1
Rexacz,elhackernet,Directed,1312,,1
JuliChanchoRosa,rusosnith,Directed,1313,,1
johnnyteranguer,AyudaMaestros,Directed,1314,,1
Cyberjuan,mapeoabierto_la,Directed,1315,,1
_SilviaS,rusosnith,Directed,1316,,1
spacelobos,Drosio,Directed,1317,,1
d3vboot,elhackernet,Directed,1318,,1
ffreaker,WPSantander,Directed,1319,,1
cmch_historicas,RHisto_Mex,Directed,1320,,1
JCarlosUnltd,elhackernet,Directed,1321,,1
wajariv,carlotagalvan,Directed,1322,,1
ju3rga,elhackernet,Directed,1324,,1
KathDrib,rusosnith,Directed,1325,,1
laesel,revistafiguras,Directed,1326,,1
fpgus1mx,elhackernet,Directed,1327,,1
iRobCode,elhackernet,Directed,1328,,1
Cobo_System,EvaMarcoD,Directed,1329,,1
elbejarano_,rmedranollamas,Directed,1330,,1
contardorm,elhackernet,Directed,1331,,1
JulioSaez91,elhackernet,Directed,1332,,1
jagomez_,elhackernet,Directed,1333,,1
robmontano,manuvene2021,Directed,1334,,1
municipidigital,Asedie_,Directed,1335,,1
Luis_s190,elhackernet,Directed,1336,,1
lifeisgood2_2,elhackernet,Directed,1337,,1
manoliblmn,Asedie_,Directed,1338,,1
IleDesignia,Leandro84D,Directed,1339,,1
CarmenIInojosa1,lubrio,Directed,1340,,1
rc_julin_lens,Leandro84D,Directed,1342,,1
yiy008,elhackernet,Directed,1343,,1
djgycartagena,elhackernet,Directed,1344,,1
camachom28,elhackernet,Directed,1345,,1
OMurciego,Drosio,Directed,1346,,1
Mambo_23,lubrio,Directed,1348,,1
CharllierJr,rmedranollamas,Directed,1350,,1
4573746562616e,rusosnith,Directed,1351,,1
drdelacruzm,elhackernet,Directed,1352,,1
LcTrKiD,EvaMarcoD,Directed,1353,,1
pilarsp_,twin_leads,Directed,1354,,1
EllaQuimica,EvaMarcoD,Directed,1355,,1
voltamoti0n,elhackernet,Directed,1356,,1
jennyca35561303,manuvene2021,Directed,1357,,1
ValquiriaRamos_,juankcastillo,Directed,1358,,1
sgomez,rmedranollamas,Directed,1359,,1
made_in_spanish,elhackernet,Directed,1360,,1
leocova33,FundaciteGuaric,Directed,1361,,1
Ramirotvip2023,elhackernet,Directed,1362,,1
cdauchile,revistasuchile,Directed,1363,,1
LolPlatero,elhackernet,Directed,1364,,1
_MiguelVielma_,lubrio,Directed,1366,,2
Arkiteks,Data_Urbana,Directed,1367,,1
realvanargoz,elhackernet,Directed,1368,,1
NetanelLijtmaer,elhackernet,Directed,1369,,1
NQN_LAB,nati_aquilino,Directed,1370,,1
briiilingual,lapanquecita,Directed,1371,,1
LuisCyrox,elhackernet,Directed,1373,,1
osbelmont,elhackernet,Directed,1374,,1
GardenerSantana,elhackernet,Directed,1375,,1
PierreBarrayon,elhackernet,Directed,1378,,1
MaluPalacios6,alelealv,Directed,1379,,1
bibliotecaetsii,biblioUPM,Directed,1380,,1
Pau_CheFe,rmedranollamas,Directed,1381,,1
AgundisYerena,IDAIPQRoo,Directed,1382,,1
bysepatw,elhackernet,Directed,1383,,1
Beleak3,Drosio,Directed,1384,,1
ks7000,isacolina333,Directed,1385,,1
jaime_villagran,elhackernet,Directed,1386,,1
DrCamilodosSan1,isacolina333,Directed,1387,,1
Jon_dcm,elhackernet,Directed,1388,,1
jfede,elhackernet,Directed,1389,,1
iot_isp,elhackernet,Directed,1390,,1
adolflow,datosgob,Directed,1391,,2
jorgeconjota_cl,elhackernet,Directed,1393,,1
ing_acepeda,elhackernet,Directed,1394,,1
azatoht,elhackernet,Directed,1395,,1
V4ltzz,elhackernet,Directed,1396,,1
muffindev12,elhackernet,Directed,1397,,1
freddyivan_c,elhackernet,Directed,1398,,1
OscarG272,CENDITEL,Directed,1399,,1
Laumunozgon,PilaRicoCastro,Directed,1400,,1
GeovannyMorenoR,elhackernet,Directed,1401,,1
amethordonez,EvaMarcoD,Directed,1402,,1
_yosoyandres,elhackernet,Directed,1403,,1
programadorOP,elhackernet,Directed,1404,,1
Andrea_sr_,IEEEuVigo,Directed,1405,,1
stroggxp,elhackernet,Directed,1406,,1
perito_inf,elhackernet,Directed,1407,,1
TrainerMikrotik,elhackernet,Directed,1408,,1
Jams_kun,elhackernet,Directed,1409,,1
mundolinuxbot,Andromedacomp,Directed,1410,,3
callmeanto,wtmbcn,Directed,1411,,1
HackCoOrg,elhackernet,Directed,1412,,1
josemact,elhackernet,Directed,1413,,1
MaldonaNavarro,juankcastillo,Directed,1414,,1
EstefaniEscalo,lubrio,Directed,1415,,2
politokntl,elhackernet,Directed,1416,,1
Blink_Once_RTX,elhackernet,Directed,1417,,1
Gbrkuky,elhackernet,Directed,1418,,1
andres125felipe,elhackernet,Directed,1419,,1
GENTIC_UOC,CrueUniversidad,Directed,1420,,1
SForo2,fonacit_ve,Directed,1421,,1
CNTI_VE,fonacit_ve,Directed,1423,,1
lazarevi1,AyudaMaestros,Directed,1424,,1
rddp10,netlearning20,Directed,1425,,1
Alfredo_DAquino,netlearning20,Directed,1426,,1
freddyjoseandar,lubrio,Directed,1428,,1
FereiraVasquez,itobisono,Directed,1429,,1
Garay_PabloG,BayesDelSur,Directed,1430,,1
glendaige,CNTI_VE,Directed,1431,,1
Andrea_GCinto,datalat,Directed,1432,,1
rrmjrivas,CNTI_VE,Directed,1433,,1
mavega2912,netlearning20,Directed,1434,,1
lizdussan,Lab101UNAL,Directed,1435,,1
Veronica_yaz,netlearning20,Directed,1436,,1
AgustinDordoni,rusosnith,Directed,1437,,1
elo0i,elo0i,Directed,1438,,1
aloctavodia,BayesDelSur,Directed,1439,,2
TesistasA,CEAScdmx,Directed,1441,,1
Srita_Potts,negritoenbaile,Directed,1442,,1
xmnlab,opensciencelabs,Directed,1443,,2
Robmarli,CNTI_VE,Directed,1444,,1
chileconci3ncia,facsouchile,Directed,1445,,1
Victor_Quiroz_,chpiensa,Directed,1446,,1
Lic_Claudette13,IDAIPQRoo,Directed,1447,,1
pauplana,tresipunt,Directed,1448,,1
GoAixa1,CNTI_VE,Directed,1449,,1
manuelgahumada,netlearning20,Directed,1450,,1
martatorredev,AfrikaWinslet,Directed,1451,,1
davidmicero,manuvene2021,Directed,1452,,1
Benijesus28,AlifaDamian,Directed,1453,,1
InstitutoCajal,CSIC,Directed,1454,,1
FundacionColmex,RHisto_Mex,Directed,1455,,1
alemunozq,ExploraTarapaca,Directed,1456,,1
h_enriquecrespo,Asedie_,Directed,1457,,1
GallenoGiovanna,wtmbcn,Directed,1458,,1
agarridonavarro,Drosio,Directed,1459,,1
OpenSciTalk,ExploraTarapaca,Directed,1460,,2
DavidPombar,EvaMarcoD,Directed,1461,,1
MairelyNin43239,fonacit_ve,Directed,1462,,1
marlenecopito17,lubrio,Directed,1463,,1
arabis_war,Drosio,Directed,1464,,1
LuisMicrosoft,netlearning20,Directed,1465,,1
CdchtaUla,saberucv,Directed,1466,,2
frantorres,bmrpeal,Directed,1467,,1
IbercampusES,TicEducativas,Directed,1468,,1
Danielvzla12,fonacit_ve,Directed,1469,,1
of_cervantes,LaPerinola_unav,Directed,1470,,1
AlcalaFerraez,RHisto_Mex,Directed,1471,,1
LizzieProspert,netlearning20,Directed,1472,,1
reinamarenostru,Drosio,Directed,1473,,1
chambista6,Conatel,Directed,1474,,1
carlosagile,tresipunt,Directed,1475,,1
APC_ALEMAN,CNTI_VE,Directed,1476,,1
aeehj,Bibtntcsic,Directed,1477,,1
AdAstra2023,DotCSV,Directed,1478,,1
oviedoeltoro,lubrio,Directed,1479,,1
Faumeliza,netlearning20,Directed,1480,,1
renearitaa,netlearning20,Directed,1481,,1
joseangelmena,Drosio,Directed,1482,,1
NarlaBegins,Drosio,Directed,1483,,1
muggledetected,Drosio,Directed,1484,,1
llnemll,Drosio,Directed,1485,,1
Danifitzp,INAImexico,Directed,1488,,1
IvanMoreira21,CanelonE2,Directed,1489,,1
cvillarrse,netlearning20,Directed,1490,,1
Xacordei,Drosio,Directed,1491,,1
mat2021sr,netlearning20,Directed,1492,,1
IrnMM,EvaMarcoD,Directed,1493,,1
Mikilorencal,Drosio,Directed,1494,,1
MarcosMazoni,Estado_Abierto,Directed,1495,,1
MarcosMazoni,datalat,Directed,1496,,1
DrGerman66,AyudaMaestros,Directed,1497,,1
jrodenasj,OpenDataAnd,Directed,1498,,1
SolGlopez,netlearning20,Directed,1499,,1
MiguelMirandaEb,netlearning20,Directed,1501,,1
luismanolos315,TicEducativas,Directed,1504,,1
klyone,rmedranollamas,Directed,1505,,1
ascarida,EvaMarcoD,Directed,1506,,1
Eibarra_S,Estado_Abierto,Directed,1507,,1
egulias,EvaMarcoD,Directed,1508,,1
carl_alberto12,manuvene2021,Directed,1510,,1
nathamilano1,duquepeluzzo,Directed,1511,,1
BreatheLove75,msdevlatam,Directed,1512,,1
FRSBTRANSLATOR,netlearning20,Directed,1513,,1
meri_minimeri,EvaMarcoD,Directed,1514,,1
JoaoMartinDeSo1,lubrio,Directed,1515,,1
betancourt_phd,oncti_mppct,Directed,1516,,1
MAZTEGR,Drosio,Directed,1517,,1
profesor_diego,netlearning20,Directed,1518,,1
JosGarc2020,Conatel,Directed,1519,,1
DiegoRodrz99,DotCSV,Directed,1520,,1
tatisalas28,Conatel,Directed,1521,,2
revistasuchile,sisibuchile,Directed,1522,,1
Jesus68901859,Conatel,Directed,1523,,1
saberucv,anidoriv,Directed,1525,,1
joseja_saldana,Drosio,Directed,1526,,1
CochraneMexico,CochraneIberoam,Directed,1527,,1
OrneBarbieri,virbrussa,Directed,1528,,1
mikelprat,MartaJSaavedra,Directed,1529,,1
OscarJimenez011,LabInnMzales,Directed,1530,,1
nathamilano1,CanaimaGNULinux,Directed,1531,,1
nathamilano1,CENDITEL,Directed,1532,,1
leyesguatemala,Drosio,Directed,1533,,1
pedrormatag,netlearning20,Directed,1534,,1
carmeng130994,Conatel,Directed,1535,,1
seijas_kleyver,Conatel,Directed,1536,,1
pintomar43,AdrianAlcala75,Directed,1537,,1
lucasfdm2k,Drosio,Directed,1538,,1
opinchacarneiro,Drosio,Directed,1539,,1
jeensonaguilar,netlearning20,Directed,1540,,1
boriszaurio,freecodecampES,Directed,1541,,1
morenoroberto77,JaimeCerdio,Directed,1542,,1
toroquito_ven,lubrio,Directed,1543,,1
CCMCespedes,ucscconcepcion,Directed,1544,,1
elgalapo,CNTI_VE,Directed,1545,,1
carlosbezares,JaimeCerdio,Directed,1546,,1
MarMoGo1300,Drosio,Directed,1547,,1
BorisGilG,netlearning20,Directed,1548,,1
ClaraInsSeveri2,itobisono,Directed,1549,,1
CalvaMaricarmen,netlearning20,Directed,1550,,1
OpenSciTalk,ForoCILAC,Directed,1552,,1
AidaGar16621233,Puerto_APPB,Directed,1553,,1
OpenDataAnd,Asedie_,Directed,1554,,1
IsorisUniz,netlearning20,Directed,1555,,1
ernestohurta,netlearning20,Directed,1556,,1
vamoraver,Drosio,Directed,1557,,1
analesdequimica,RSEQUIMICA,Directed,1558,,1
shusica,WPSantander,Directed,1559,,1
nathamilano1,CNTI_VE,Directed,1560,,1
Brayan_mendez29,netlearning20,Directed,1561,,1
Martin_G1menez,netlearning20,Directed,1562,,1
Ipsorai,Drosio,Directed,1563,,1
Noctambulo022,lapanquecita,Directed,1564,,1
LAMPA_2287,Drosio,Directed,1565,,1
vicmartinezo,Drosio,Directed,1566,,1
JavierCasares,WPSantander,Directed,1568,,1
rik395,netlearning20,Directed,1569,,1
eduambuludi,netlearning20,Directed,1570,,1
zaragozawp,WPSantander,Directed,1571,,1
munozserem,Drosio,Directed,1572,,1
jude_jungle,Drosio,Directed,1573,,1
cb8a6ac205ec449,EduSuperiorEc,Directed,1574,,1
Sasha_Suazo,Drosio,Directed,1576,,1
chechar,EvaMarcoD,Directed,1578,,1
_mromano,rusosnith,Directed,1579,,1
Blueesnes,netlearning20,Directed,1580,,1
dammonmarrod,EvaMarcoD,Directed,1581,,1
UNJhonGarcia,Lab101UNAL,Directed,1582,,1
cesar_jiimenez,Drosio,Directed,1583,,1
MacEcuador,netlearning20,Directed,1584,,1
starter_company,GaitanVillegas,Directed,1585,,1
mairaga43610691,oncti_mppct,Directed,1586,,1
dianait_,EvaMarcoD,Directed,1587,,1
barbablanc4,KevinCarrascoQ1,Directed,1588,,1
josedetorre,WPSantander,Directed,1589,,1
VampMikaela,Drosio,Directed,1590,,1
EliasJQuerales,netlearning20,Directed,1591,,1
gisela_leo,netlearning20,Directed,1592,,1
carlosbanion,Drosio,Directed,1593,,1
TATIXOK,chpiensa,Directed,1594,,1
esp_uchile,sisibuchile,Directed,1595,,1
ManzanillaMiel5,unavbiblioteca,Directed,1596,,2
ipostel_ve,CNTI_VE,Directed,1597,,1
MundoFAU_uchile,sisibuchile,Directed,1598,,1
LSonrisaNatural,netlearning20,Directed,1599,,1
Odorico_Mora,netlearning20,Directed,1600,,1
Belladonna_Wry,Drosio,Directed,1601,,1
javiromansa,Drosio,Directed,1602,,1
ajaraujo,netlearning20,Directed,1603,,1
ricardogg,netlearning20,Directed,1604,,1
flaneuquen,relaffitte,Directed,1605,,1
manlozit,Drosio,Directed,1606,,1
Multicripto,danielpcostas,Directed,1607,,1
mhernandezgomez,lubrio,Directed,1608,,1
etrevi90,Drosio,Directed,1609,,1
Red_Purdy,danielpcostas,Directed,1610,,1
MatiasGMRG,AyudaMaestros,Directed,1611,,1
faustian_echoe,Drosio,Directed,1612,,1
rgzkno,Drosio,Directed,1613,,1
vachowo,Drosio,Directed,1614,,1
mapologo,BukowskyDrunk,Directed,1615,,1
lchidalgo,CNTI_VE,Directed,1616,,1
deiry_arias,CNTI_VE,Directed,1618,,1
JoseL_MT,Drosio,Directed,1619,,1
mvaluna,Drosio,Directed,1620,,1
Olmedo012,Drosio,Directed,1621,,1
lourmendi,PostigoElena,Directed,1622,,1
lrbarba,netlearning20,Directed,1623,,1
IVES_publisher,PT_Vino,Directed,1624,,1
wicagu,netlearning20,Directed,1625,,1
luiskhan12,Drosio,Directed,1626,,1
JesusMHD,netlearning20,Directed,1627,,1
robertjesus39,lubrio,Directed,1628,,2
Yusmeryrodrig15,CNTI_VE,Directed,1629,,1
ANTAI_Panama,aigesinnovacion,Directed,1630,,1
OpenSciTalk,Biblioteca_US,Directed,1631,,1
carmeen93,AyudaMaestros,Directed,1633,,1
golbertkun,Drosio,Directed,1634,,1
BiblioInf_UDC,FIC_UDC,Directed,1635,,1
ndroldan,netlearning20,Directed,1636,,1
AntonioGoBe,alberduris,Directed,1637,,1
AlexisJSallle,OlavAbierta,Directed,1638,,1
IACT_divulga,CSIC,Directed,1639,,1
NoslenHuerta,lubrio,Directed,1640,,1
CCHS_CSIC,CSIC,Directed,1641,,1
jrosal2017,CNTI_VE,Directed,1642,,1
Davidragar,CanaimaGNULinux,Directed,1643,,1
GAB_Bogota,Lab101UNAL,Directed,1644,,1
estebantecno7,rusosnith,Directed,1645,,1
Gigappalooza,redmatriz,Directed,1646,,1
Ana_AmorAlameda,netlearning20,Directed,1647,,1
anonimo73mc,netlearning20,Directed,1648,,1
anagavilancom,WPSantander,Directed,1649,,1
OctavoTercio,Drosio,Directed,1650,,1
anibalzorrilla,Drosio,Directed,1651,,1
Davidhrico,Drosio,Directed,1652,,1
Gabrielita0605,CENDITEL,Directed,1653,,1
EmilseSaavedra,adatasur,Directed,1654,,1
hagonzalez4,lubrio,Directed,1655,,1
larinyo,CrueUniversidad,Directed,1656,,1
soledad_qv,juankcastillo,Directed,1657,,1
monchomad,WPSantander,Directed,1658,,1
AErevista,LibroAbierto_BE,Directed,1659,,1
ronaldtoledom,netlearning20,Directed,1660,,1
mblancopalencia,CrueUniversidad,Directed,1661,,1
juamarsan,OpenDataAnd,Directed,1662,,1
d_prieto,Drosio,Directed,1663,,1
xjuanmitax,Drosio,Directed,1664,,1
SoulOfDraens,Drosio,Directed,1665,,1
ManuSavior,Drosio,Directed,1666,,1
CptanZombie,Drosio,Directed,1667,,1
elbarrasbajas2,Drosio,Directed,1668,,1
viktorxu05,Drosio,Directed,1669,,1
Infogon,ciberconsejo,Directed,1671,,2
PereaApolo,freecodecampES,Directed,1672,,1
tonojuarezjaj,netlearning20,Directed,1673,,1
dalia_correa,oncti_mppct,Directed,1674,,1
wotanbert,netlearning20,Directed,1675,,1
Ays_02,netlearning20,Directed,1676,,1
IAS_CSIC,CSIC,Directed,1677,,1
carloscfernande,lubrio,Directed,1678,,1
davidalcolea,Drosio,Directed,1679,,1
comunistax100p,isacolina333,Directed,1680,,1
comunistax100p,lubrio,Directed,1681,,2
vtlgncrcst,Drosio,Directed,1682,,1
O_Monfor,Drosio,Directed,1683,,1
RevistaRist,COLTLAX,Directed,1684,,3
Katiuskatibi,CNTI_VE,Directed,1685,,1
IVANIvarmaen,AyudaMaestros,Directed,1686,,1
jesumrtnz,AyudaMaestros,Directed,1689,,1
magm_miriam,AyudaMaestros,Directed,1690,,1
OBREAL_,eulacfoundation,Directed,1691,,1
mariatornero60,alberto_0607,Directed,1692,,1
sergiommedina,Lab101UNAL,Directed,1693,,1
sisibuchile,revistasuchile,Directed,1694,,1
Ana_gqmrq,oncti_mppct,Directed,1695,,1
gomnrz,netlearning20,Directed,1696,,1
AndresMorenoGa,Drosio,Directed,1697,,1
EnderPerdomo4,CNTI_VE,Directed,1698,,1
Vagoprod,Drosio,Directed,1699,,1
MERCOSUR765,netlearning20,Directed,1700,,1
Francis08653864,MartaJSaavedra,Directed,1701,,1
poderp_chavista,lubrio,Directed,1702,,1
salaprensaCantv,CNTI_VE,Directed,1703,,1
UCENopenScience,juankcastillo,Directed,1704,,1
Wiarmos,netlearning20,Directed,1705,,1
edymex,alelealv,Directed,1706,,1
carvicab,ivonnelujano,Directed,1707,,1
ariasheadbanger,Drosio,Directed,1708,,1
josenorman,netlearning20,Directed,1709,,1
SkyCaas,Drosio,Directed,1710,,1
NUjovich,MermeladaTech,Directed,1711,,1
auror84,Drosio,Directed,1712,,1
FranZarate2018,AyudaMaestros,Directed,1713,,1
alparegom,Drosio,Directed,1714,,1
rflmd,lubrio,Directed,1715,,1
Andy_Cicenia,Drosio,Directed,1716,,1
atamapui,lubrio,Directed,1717,,1
IGeociencias,CSIC,Directed,1718,,1
DigitalCSIC,CSIC,Directed,1719,,1
hcarrascalc,AyudaMaestros,Directed,1720,,1
Manu___Velasco,AyudaMaestros,Directed,1721,,1
AgoneyReyes,MartaJSaavedra,Directed,1722,,1
red_parlamenta,CSIC,Directed,1723,,1
rjimenacarrasco,chpiensa,Directed,1725,,1
LaBuenaOndaRad,CSIC,Directed,1726,,1
jcgperello,Drosio,Directed,1727,,1
carmengchv,netlearning20,Directed,1728,,1
Bambuchatron,Drosio,Directed,1729,,1
carmen10maica,GeoinquietosMad,Directed,1730,,1
OrquideaStu,rusosnith,Directed,1731,,1
Manolo67554861,MartaJSaavedra,Directed,1732,,1
patricioyjelena,mtenaespinoza,Directed,1733,,1
Joseblast,netlearning20,Directed,1734,,1
UbunlogWeb,LXALinuxAdictos,Directed,1735,,3
DesdeLinux,LXALinuxAdictos,Directed,1736,,3
jemm2_2,Drosio,Directed,1737,,1
andersonmavi30,LXALinuxAdictos,Directed,1738,,2
tomsarek,Drosio,Directed,1739,,1
AristocrataCat,Drosio,Directed,1740,,1
lrovario55,lubrio,Directed,1741,,1
crixus82,Drosio,Directed,1743,,1
21Romolo,Drosio,Directed,1744,,1
VeroVigli111,rusosnith,Directed,1745,,1
SoyArgel,Drosio,Directed,1746,,1
DesarrolloAUtc,AyudaMaestros,Directed,1748,,1
PUYALO63,lubrio,Directed,1749,,1
persy_amaru,netlearning20,Directed,1750,,1
flutterbyamey,abamobile_sp,Directed,1751,,1
20koi,Drosio,Directed,1752,,1
geoportalmadrid,SIGdeletras,Directed,1753,,1
RebeGM19,Drosio,Directed,1756,,1
AlbertoFernor,Drosio,Directed,1757,,1
LaInventadera,CNTI_VE,Directed,1758,,1
lobochavista,lubrio,Directed,1759,,1
MarcoCiapoi,CSIC,Directed,1760,,1
HORACIOESTRADA,ELTIEMPO,Directed,1761,,1
AlvaroMT14,Drosio,Directed,1762,,1
SuenosDeNacion,lubrio,Directed,1763,,1
IkaiAlo,LQSomos,Directed,1764,,1
anacudero,CSIC,Directed,1765,,1
OpenSciTalk,CrueUniversidad,Directed,1766,,1
euatweets,CrueUniversidad,Directed,1767,,1
tafnapanea,CSIC,Directed,1768,,1
lachamba,netlearning20,Directed,1769,,1
MadridCentro2D,LQSomos,Directed,1770,,1
AngryCyan,Drosio,Directed,1771,,1
Lcasaux,CSIC,Directed,1772,,1
BolisSusana,LQSomos,Directed,1773,,1
marbellver76,netlearning20,Directed,1774,,1
CEIPMditerraneo,AyudaMaestros,Directed,1775,,1
parislima,parislima,Directed,1776,,1
JoseEduardoQN,netlearning20,Directed,1777,,1
AdelaTort,wtmbcn,Directed,1778,,1
salonsoweb,WPSantander,Directed,1779,,1
aph_karpusi,Drosio,Directed,1780,,1
bibliotecacib,CSIC,Directed,1781,,1
eduzzcom,netlearning20,Directed,1782,,1
Bibtntcsic,CSIC,Directed,1783,,1
marloncm53,Drosio,Directed,1784,,1
IGNSpain,Asedie_,Directed,1786,,2
bibliotecasCSIC,CSIC,Directed,1787,,1
mariama50697099,AyudaMaestros,Directed,1788,,1
Info_miranda1,CNTI_VE,Directed,1789,,1
FabroRino,Drosio,Directed,1790,,1
datosgob,Asedie_,Directed,1791,,1
anamartin21,Drosio,Directed,1792,,1
juangodoy1993,Drosio,Directed,1793,,1
ESFGALICIA,IEEEuVigo,Directed,1794,,1
TransparenteGob,Asedie_,Directed,1795,,2
PythonBot_By_PM,Data_Urbana,Directed,1797,,1
Mike_D_Librado,Data_Urbana,Directed,1798,,1
ie_infoempresa,Asedie_,Directed,1799,,1
maureviv,Drosio,Directed,1800,,1
Ivn72528874,ThinkiaLab,Directed,1801,,1
praxispty,espaciocivico,Directed,1802,,1
Gloria_JuradoE,CSIC,Directed,1803,,1
lrosilio,lubrio,Directed,1804,,1
RoseSunshineG,wtmbcn,Directed,1805,,1
AcercarC,LQSomos,Directed,1806,,1
CSICval,CSIC,Directed,1807,,1
BreznauNate,KevinCarrascoQ1,Directed,1808,,1
mirovito,CNTI_VE,Directed,1809,,1
manulanda23,BukowskyDrunk,Directed,1810,,1
Bene8Tuto,Drosio,Directed,1811,,1
gothikxx,humbertovill68,Directed,1812,,1
Juanan_Illescas,Drosio,Directed,1813,,1
IndustriaAnd,ServiciosAND,Directed,1814,,1
InmaMB_,Drosio,Directed,1815,,1
DanielSC2025,Drosio,Directed,1816,,1
gothikxx,alberto_0607,Directed,1817,,2
MssLaura2,netlearning20,Directed,1818,,1
docentekarla,CNTI_VE,Directed,1819,,1
vazquezeditor,Drosio,Directed,1820,,1
pedrovaldiviezo,netlearning20,Directed,1822,,1
VictorTyrsson,Drosio,Directed,1823,,1
Alecitadivine,netlearning20,Directed,1825,,1
SergiorosMoyi24,Drosio,Directed,1826,,1
jmcollado,datosgob,Directed,1827,,1
alb_silvi,OpenlabEc,Directed,1828,,1
REDAstronomica,mundos55,Directed,1829,,1
madaodama1,lubrio,Directed,1830,,1
profealfonsojs,netlearning20,Directed,1831,,1
CienciaConcien,WPSantander,Directed,1832,,1
acirujano,WPSantander,Directed,1833,,1
borjahernaez,Drosio,Directed,1834,,1
profealfonsojs,TicEducativas,Directed,1835,,1
VigoTecnoloxico,IEEEuVigo,Directed,1836,,1
iokin_,WPSantander,Directed,1837,,1
CAlvarezBaena,WPSantander,Directed,1838,,1
shewolfpy,Drosio,Directed,1839,,1
CarmenVarelaPy,netlearning20,Directed,1842,,1
UEJESUSREDENTOR,TicEducativas,Directed,1843,,1
AndrewMunozB,SomosNLP_,Directed,1844,,1
PradosSon,ESFGALICIA,Directed,1845,,1
teoriantropolog,revistasuchile,Directed,1846,,1
UEJESUSREDENTOR,netlearning20,Directed,1847,,1
je_epicureista,BukowskyDrunk,Directed,1848,,1
Sanz3Sanz,AyudaMaestros,Directed,1849,,1
ivaquero3,AyudaMaestros,Directed,1850,,1
IsraMancisidor,netlearning20,Directed,1851,,1
daffos_17,Drosio,Directed,1852,,1
almu_hs,LXALinuxAdictos,Directed,1853,,2
pedrojulianrm,netlearning20,Directed,1854,,1
rominatf8,Drosio,Directed,1855,,1
alespidio,netlearning20,Directed,1856,,1
recursosXXI,netlearning20,Directed,1857,,1
recursosXXI,AyudaMaestros,Directed,1858,,1
EdithFajardoTas,AyudaMaestros,Directed,1859,,1
cavemanbeat96,Drosio,Directed,1860,,1
